intervalStart,intervalEnd,price,parameters
2023-03-07T07:55:00Z,2023-03-07T08:00:00Z,22421.820363636365,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
