intervalStart,intervalEnd,price,parameters
2023-03-16T07:55:00Z,2023-03-16T08:00:00Z,24669.97581818182,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
