intervalStart,intervalEnd,price,parameters
2023-01-24T07:55:00Z,2023-01-24T08:00:00Z,23057.273454545455,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
