intervalStart,intervalEnd,price,parameters
2023-03-13T07:55:00Z,2023-03-13T08:00:00Z,22555.91072727273,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
