intervalStart,intervalEnd,price,parameters
2023-01-10T07:55:00Z,2023-01-10T08:00:00Z,17198.75690909091,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
