intervalStart,intervalEnd,price,parameters
2023-02-26T07:55:00Z,2023-02-26T08:00:00Z,23149.045272727275,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
