intervalStart,intervalEnd,price,parameters
2023-02-17T07:55:00Z,2023-02-17T08:00:00Z,23651.635454545456,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
