intervalStart,intervalEnd,price,parameters
2023-02-16T07:55:00Z,2023-02-16T08:00:00Z,24598.723090909094,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
