intervalStart,intervalEnd,price,parameters
2023-02-11T07:55:00Z,2023-02-11T08:00:00Z,21697.526727272732,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
