intervalStart,intervalEnd,price,parameters
2023-01-31T07:55:00Z,2023-01-31T08:00:00Z,22970.61709090909,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
