intervalStart,intervalEnd,price,parameters
2023-01-21T07:55:00Z,2023-01-21T08:00:00Z,22650.868545454545,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
