intervalStart,intervalEnd,price,parameters
2023-01-15T07:55:00Z,2023-01-15T08:00:00Z,20732.77854545455,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
