intervalStart,intervalEnd,price,parameters
2023-02-07T07:55:00Z,2023-02-07T08:00:00Z,22908.246181818184,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
