intervalStart,intervalEnd,price,parameters
2023-03-11T07:55:00Z,2023-03-11T08:00:00Z,19978.532727272726,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
