intervalStart,intervalEnd,price,parameters
2023-02-02T07:55:00Z,2023-02-02T08:00:00Z,23784.91381818182,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
