intervalStart,intervalEnd,price,parameters
2023-02-21T07:55:00Z,2023-02-21T08:00:00Z,25002.444727272727,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
