intervalStart,intervalEnd,price,parameters
2023-01-27T07:55:00Z,2023-01-27T08:00:00Z,23078.200909090912,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
