intervalStart,intervalEnd,price,parameters
2023-03-03T07:55:00Z,2023-03-03T08:00:00Z,22368.769272727273,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
