intervalStart,intervalEnd,price,parameters
2023-03-14T07:55:00Z,2023-03-14T08:00:00Z,24398.45309090909,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
