intervalStart,intervalEnd,price,parameters
2023-02-19T07:55:00Z,2023-02-19T08:00:00Z,24587.160181818184,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
