intervalStart,intervalEnd,price,parameters
2023-01-13T07:55:00Z,2023-01-13T08:00:00Z,18824.24672727273,"[{""asset"":""btc"",""weight"":1,""exchanges"":""cbse,gmni,krkn,lmax,stmp"",""calc_window"":300,""partition_size"":""30""}]"
